source,title,chunk_id,source_type,content
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,45,gov,"Option 2: A broad data mining exception
65.
A broad exception with no restrictions would improve AI developers’ access to training material, and investment in the UK AI sector. However, it would not meet the needs of right holders, as they would not be able to control or seek remuneration for use of their works. Under a fair use approach, right holders may be able to control and license their content, but expensive litigation may be needed to establish this.

Option 2: A broad data mining exception
66.
Such radical changes to the UK copyright framework are highly likely to constrain the growth of the creative and media sectors. Depending on the breadth of the exception, it may also be difficult to reconcile this approach with the UK’s wider obligations under international law."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,46,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
67.
This approach seeks expressly to balance the objectives of access to works by AI developers with control over works by right holders supported by increased trust and transparency for all parties. AI developers would be able to train on material to which they have lawful access, but only to the extent that right holders had not expressly reserved their rights. It would mean that AI developers are able to train on large volumes of web-based material without risk of infringement. Importantly right holders are also able to control the use of their works using effective and accessible technologies and seek payment through licensing agreements. Right holders may also pursue collective licensing where appropriate."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,47,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
68.
To ensure it is effective, this approach would be underpinned by robust measures to ensure developers are transparent about the works their models are trained on, and right holders either individually or collectively can easily reserve their rights. Further work would be needed to ensure rights reservation and transparency standards are effective, accessible, and widely adopted. This would allow for smooth application by AI developers and right holders alike. These measures would be fundamental to the effectiveness of any exception, and we would not introduce an exception without them."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,48,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
69.
It is also recognised that for rights reservation and measures on transparency to work in practice, there will need to be appropriate support to encourage widespread adoption and compliance. This may include a need for dispute resolution mechanisms and oversight, although this may be achieved in different ways in alignment with or even outside the existing copyright framework.

Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
70.
The approach of a data mining exception allowing right holders to reserve their rights underpinned by transparency has the potential to support AI innovation. It will remove legal ambiguity, as well as create licensing opportunities for right holders and reduce barriers to remuneration."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,49,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
71.
It would do this by granting right holders enhanced control over how and when their work is used by AI firms. It would specify whether they require payment for this and would be supported by enhanced transparency over model inputs and outputs. This approach could bring clarity for right holders over how their work is used and resolve the current uncertainty around when remuneration can be sought through a licence. This would help safeguard the economic viability of the creative and media industries, ensuring right holders can control how their high-quality data contributes to AI innovation."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,50,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
72.
It is also an approach with aspects that many AI firms and right holders are already familiar with and are required to comply with in the EU, while noting that the approach in the EU is still being developed.

Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
73.
This approach would appear to have the potential to meet our objectives of control, access, and transparency, and enable licensing agreements, ensuring right holders are remunerated where appropriate. Because of this, a data mining exception which ensures that rights can be reserved, underpinned by developer transparency, is the primary object of this consultation."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,51,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
74.
We acknowledge that there is a range of opinion in this area. While the EU approach is a useful precedent, there is some uncertainty about how it works in practice and some aspects are still being developed. For example, the EU opt out should be machine readable, but the practical application of this has not been consistent. It is also unclear to what extent this approach has led to further licensing. In this consultation we would like to explore this approach in more detail, including several implementation options. We would welcome feedback on the overall approach, as well as the specific questions set out below.

Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
Question 1. Do you agree that option 3 is most likely to meet the objectives set out above?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,52,gov,"Option 3: A data mining exception which allows right holders to reserve their rights, underpinned by supporting measures on transparency
Question 2. Which option do you prefer and why?

Key features and scope
75.
The data mining exception and rights reservation package that is under consideration would have the following features:"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,53,gov,Key features and scope
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,54,gov,"(a) It would apply to data mining for any purpose, including commercial purposes. (b) It would apply only where the user has lawful access to the relevant works. This would include works that have been made available on the internet, and those made available under contractual terms, such as via a subscription. This would allow right holders to seek remuneration at the point of access – for example, in the price of a subscription to a library of research material. (c) It would apply only where the right holder has not reserved their rights in relation to the work. If a right holder has reserved their rights through an agreed mechanism, a licence would be required for data mining. Possible types of rights reservation, and the extent to which they can be supported using technology, are explored in more detail below"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,55,gov,". (d) It would be underpinned by greater transparency about the sources of training material, to ensure compliance with the law and build trust between right holders and developers. Possible approaches to transparency are set out in more detail below."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,56,gov,"Key features and scope
76.
This approach is similar to the EU ’s exception for text and data mining, provided by Article 4 of the Digital Single Market Copyright Directive (Directive ( EU ) 2019/790). The features of this approach are considered in more detail below.

Key features and scope
Question 3. Do you support the introduction of an exception along the lines outlined above?

Key features and scope
Question 4. If so, what aspects do you consider to be the most important? If not, what other approach do you propose and how would that achieve the intended balance of objectives?

Key features and scope
Question 5. What influence, positive or negative, would the introduction of an exception along these lines have on you or your organisation? Please provide quantitative information where possible."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,57,gov,"Legal effects of the rights reservation
77.
Giving right holders the ability to reserve their rights under the exception means that they will be able to prevent use of their works for AI training. If a developer were to copy a work to train their AI model, despite a right holder expressly reserving their rights in that work, then this would infringe copyright."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,58,gov,"Legal effects of the rights reservation
78.
By reserving their rights, right holders would also be able to continue to license their works for AI training. For example, a news publisher might routinely reserve rights in its publications. By doing so, it would be able to negotiate licences with organisations that wish to use its works to train AI models, in exchange for remuneration. In this way, the exception supports and encourages a market in licensing works, collections, and datasets, alongside the use of other (usually lower value) material under the exception. Licensing activity may also be supported by accompanying transparency measures to ensure right holders are aware where their work is used in training AI models."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,59,gov,"Legal effects of the rights reservation
79.
However, the experience of the EU to date has shown that it is not always clear what constitutes a valid rights reservation under this model. If we are to implement this approach, we want it to be as clear as possible to all parties when a work cannot be used under the exception, and what the consequences of using it will be.

Legal effects of the rights reservation
80.
To help ensure this, we propose that rights in works made available online should be reserved using effective and accessible machine-readable formats, which should be standardised as far as possible. This is explored in the section below. Where rights are reserved in an accepted format for any of the right holders in a work, the exception would not apply, and a licence would be required for data mining."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,60,gov,"Legal effects of the rights reservation
81.
Such an approach will prevent the use of copies of a work to which a machine-readable reservation has been applied. But other copies of the same work may exist to which it has not been applied. In that situation, it may be desirable that the effects of a rights reservation apply more broadly than the individual copy to which it applies. This would require developers to make efforts to ensure that the use of any expression of the same work is avoided.

Legal effects of the rights reservation
Question 6. What action should a developer take when a reservation has been applied to a copy of a work?

Legal effects of the rights reservation
Question 7. What should be the legal consequences if a reservation is ignored?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,61,gov,"Legal effects of the rights reservation
Question 8. Do you agree that rights should be reserved in machine-readable formats? Where possible, please indicate what you anticipate the cost of introducing and/or complying with a rights reservation in machine-readable format would be.

C.2 Technical standards
82.
There is a growing use of rights reservation protocols and standards by both AI developers and right holders. Over half of news publishers block the main generative AI web-crawlers using the robots.txt standard. AI developers generally respect this standard and offer various implementations of it. For example, Google, Microsoft Bing and OpenAI each adopt their own approach.

C.2 Technical standards
83.
Another approach is to associate metadata with a work itself, flagging to any AI model or its developer that the work is, or is not, available for training. Various standards have been developed to support this, though these are not consistently adopted by AI developers."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,62,gov,"C.2 Technical standards
84.
Some AI firms and dataset owners also offer right holders the ability to notify them more directly that they do not want their works to be used for training AI. Sometimes this requires that right holders notify AI firms about individual works. But technologies are available which simplify the process of notification, such as Spawning. AI ’s “Do Not Train” registry. This type of approach can be used to block training on works which are already present in an AI training dataset, regardless of how they were obtained."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,63,gov,"C.2 Technical standards
85.
We welcome the development of these technologies. Their adoption will be key to a system that works for both the creative and AI industries. But at present there is a lack of standardisation in this area, with right holders often having to deal with multiple different systems. They are not always easily accessible, and may not meet their needs. There are also no requirements for AI firms to have such systems in place. Some of the systems that do exist have been criticised for being difficult to use, especially at scale. For example, an image library or collective management organisation may wish to reserve rights in its whole catalogue of works but may find this difficult to achieve."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,64,gov,"C.2 Technical standards
86.
Additionally, the most widely-adopted standard – the robots.txt standard –cannot provide the granular control over the use of works that many right holders seek. It allows works to be blocked from web crawling at the site level but does not recognise reservations associated with individual works. It also does not enable right holders to distinguish between uses of works. For example, they may be content for web crawlers to use their works for search indexing or language training, but not for generative AI. Robots.txt does not currently allow for this degree of control."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,65,gov,"C.2 Technical standards
87.
We believe further standardisation in this area is needed, so that publishers of content on the internet can easily reserve their rights, and AI developers can easily respect these decisions. Regulation may also be required to support the adoption of standards and to ensure that protocols and metadata that are used to reserve rights are recognised and complied with.

C.2 Technical standards
88.
Any regulation would need to avoid overly prescriptive provisions and concentrate on outcomes to ensure that it adapts to technical development. We would also want to engage with standards initiatives being taken forward by industry and by other international partners, such as the EU, to ensure a collaborative approach. An example is the recent workshop held by the IAB (Internet Architecture Board) to consider extending the robots.txt standard to communicate more granular opt-out choices."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,66,gov,"C.2 Technical standards
89.
We welcome your views on the approach that we should take to accelerate development of these tools and standards and ensure their adoption, including those with expertise in this area to develop the approach.

C.2 Technical standards
Question 9. Is there a need for greater standardisation of rights reservation protocols?

C.2 Technical standards
Question 10. How can compliance with standards be encouraged?

C.2 Technical standards
Question 11. Should the government have a role in ensuring this and, if so, what should that be?

Contractual relationships
90.
The Internet is not the only source of material for AI training. Material will often be licensed through contractual relationships. This may be done directly between a creator and an AI developer, or through a third party such as a publisher or collective management organisation to whom a creator has assigned or licensed their rights."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,67,gov,"Contractual relationships
91.
The party with ultimate control over how and whether rights are reserved will therefore often not be the original creator or performer, but the party to whom their works have been licensed. The creator or performer will have the opportunity to agree with that party, in their contract with them, whether they permit their work to be used for specific purposes."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,68,gov,"Contractual relationships
92.
It is an important principle in copyright law that right holders are free to contract their exclusive rights. However, some creators, performers and other right holders feel they do not always have sufficient control in these relationships. For example, standard terms and conditions for some services require works to be licensed on a broad basis which provide little choice to their users. It may be difficult for right holders to control the use of their work with AI, as terms relating to this may be bundled in with other contractual terms or framed in broad or vague language.

Contractual relationships
93.
Creators and performers have complained about these practices. They also highlight that it is often difficult to avoid entering into such contracts where there is an industry expectation to use certain tools and services to create and publicise their content."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,69,gov,"Contractual relationships
Question 12. Does current practice relating to the licensing of copyright works for AI training meet the needs of creators and performers?

Contractual relationships
Question 13. Where possible, please indicate the revenue/cost that you or your organisation receives/pays per year for this licensing under current practice.

Contractual relationships
Question 14. Should measures be introduced to support good licensing practice?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,70,gov,"Collective licensing and data aggregation
94.
Often creators and performers license their rights to collective management organisations (CMOs), who are given a mandate to license their members’ works on a blanket basis. Collective licences are often the most efficient way to license large numbers of works. Licensing through a CMO is often convenient for right holders and provides them with better remuneration than they could achieve through individual licensing. Collective licensing is also often a convenient way for firms to gain access to large collections of works.

Collective licensing and data aggregation
95.
For AI developers to have easy access to licensed material, in particular small firms and new entrants, it will be important for collective licences to be available and accessible to them. It will also be important that collective management organisations are able to reserve the rights of their members effectively."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,71,gov,"Collective licensing and data aggregation
96.
New structures may be needed to support the aggregation and licensing of data for AI training purposes. It is noted that some industry solutions are already beginning to emerge in this space, but it is not yet clear whether these new services will be able to meet demand.

Collective licensing and data aggregation
97.
The government intends to support good licensing practice where appropriate to ensure that right holders can seek fair remuneration for their work, and that AI developers have viable means to access datasets. Exploring a TDM exception with rights reservation mechanisms, underpinned by enhanced transparency measures, may be a viable route for facilitating the agreement of licences. This will meet the needs of both right holders and AI developers."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,72,gov,"Collective licensing and data aggregation
98.
We welcome views on good licensing practice and whether current practices support right holder control. We also welcome views on the role of collective licensing and aggregation/brokering services in providing access to copyright works and remuneration for right holders.

Collective licensing and data aggregation
Question 15. Should the government have a role in encouraging collective licensing and/or data aggregation services? If so, what role should it play?

Use of AI in education
99.
Much of the public debate about copyright and AI concentrates on creative professionals, the creative industries, and AI developers. However, a range of other individuals and bodies also create and use copyright works and may be affected by any policy changes. We want to ensure that all views are considered."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,73,gov,"Use of AI in education
100.
For example, copyright and the use of AI tools is relevant to pupils, schools, and the wider education system. We want to find approaches to ensure that:

Use of AI in education
high-quality AI tools that support teachers can be developed

Use of AI in education
the rights of pupils as creators of intellectual property can be protected

Use of AI in education
the management of pupil IP does not add unnecessary burdens to the education workforce

Use of AI in education
101.
The IPO will support the Department for Education to explore this with children, young people, parents, carers, and teachers, to ensure their views are considered in the design of any subsequent processes or solutions.

Use of AI in education
102.
We would welcome views on issues relating to copyright and AI which affect other specific sectors, bodies, and individuals."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,74,gov,"Use of AI in education
Question 16. Are you aware of any individuals or bodies with specific licensing needs that should be taken into account?

C.4  Transparency
103.
The success of a new approach to copyright and AI will depend on it commanding the trust of its users and confidence that it can be applied in practice. Robust transparency measures are fundamental to building that trust, and we will not introduce an exception without them.

C.4  Transparency
104. It is difficult for right holders to determine whether their works are being used to train AI models. Some developers use works from databases which are open to the public and can be scrutinised by third parties. But others do not disclose the source of the works they use in training, or only disclose limited information about them."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,75,gov,"C.4  Transparency
105.
This can make it challenging for right holders to enforce their rights. Many right holders argue that AI developers should be more transparent about the sources of works used for AI training, and that they should meet minimum transparency standards.

C.4  Transparency
106.
The provenance of training data can also have important implications for those intending to implement AI tools. It has been argued that greater transparency would allow for a better assessment of legal liabilities for users and encourage uptake and deployment of new systems."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,76,gov,"C.4  Transparency
107.
We believe these arguments have merit, and that increased transparency by AI developers will be crucial to ensuring copyright law is complied with and can be enforced. Transparency over AI model data is also crucial for consumers to understand the provenance of the content they are accessing. Regulation may be needed to ensure that this happens and the government will consider the case for it as it further develops its approach to AI regulation.

C.4  Transparency
108.
Transparency measures could include requirements for AI firms and others conducting text and data mining to disclose the use of specific works and datasets. Details of web crawlers could also be disclosed, for example including ownership and the purposes for which content is being crawled. They could also include requirements to keep records, to provide certain information on request, or to evidence compliance with rights reservations."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,77,gov,"C.4  Transparency
109.
However, disclosure of training materials may present practical challenges to AI developers (particularly small businesses and new entrants), when such a large quantity of works is used in the training process. The government will consider whether and how it should support the development of new technical tools supporting transparency, potentially including through research and development funding.

C.4  Transparency
110.
There are also legitimate reasons to restrict certain information – for example where it has been provided under a commercial contract or where disclosure would compromise trade secrets. We want to ensure that any transparency requirements are proportionate and justified."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,78,gov,"C.4  Transparency
111. Article 53(1)(d) of the EU ’s AI Act recently introduced a requirement that AI training sources are reported. AI providers are required to make publicly available a “sufficiently detailed summary” of training content. Such reporting does not have to be exhaustive. It can be achieved, for example, by listing the main data collections or sets that went into training a model, and summarising other sources. A template to support reporting is currently being developed."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,79,gov,"C.4  Transparency
112.
Similarly, California’s Assembly Bill 2013 (AB 2013) will require generative AI developers to disclose information about the datasets used to in, train, test, and validate their models. The bill will require that documentation includes, among other requirements, a high-level summary of the datasets used in the development of the system or service. We intend to engage with the EU and other international partners as they develop their approach and will consider international interoperability.

C.4  Transparency
Question 17. Do you agree that AI developers should disclose the sources of their training material?

C.4  Transparency
Question 18. If so, what level of granularity is sufficient and necessary for AI firms when providing transparency over the inputs to generative models?

C.4  Transparency
Question 19. What transparency should be required in relation to web crawlers?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,80,gov,"C.4  Transparency
Question 19. What transparency should be required in relation to web crawlers?

C.4  Transparency
Question 20. What is a proportionate approach to ensuring appropriate transparency?

C.4  Transparency
Question 21. Where possible, please indicate what you anticipate the costs of introducing transparency measures on AI developers would be.

C.4  Transparency
Question 22. How can compliance with transparency requirements be encouraged, and does this require regulatory underpinning?

C.4  Transparency
Question 23. What are your views on the EU ’s approach to transparency?

C.5  Wider clarification of copyright law
113.
If we were to introduce a new exception in this area, we would also want to ensure that existing ambiguity in the law is removed. It should be clear to commercial AI providers operating in the UK what they need to do to comply with UK law. To ensure this, we will consider clarifying copyright law in the following areas:"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,81,gov,"Treatment of models trained in other jurisdictions.
114.
Many AI models that are used in the UK have been trained outside the UK’s jurisdiction. As copyright is territorial, that jurisdiction’s copyright law will apply to the training of that AI model, rather than UK copyright law.

Treatment of models trained in other jurisdictions.
115.
We believe the exception with rights reservation approach described above will make the UK’s regime internationally competitive and encourage AI developers to train their models in the UK and in compliance with UK law. This would strengthen right holders’ ability control use of their material to train AI and be remunerated for its use."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,82,gov,"Treatment of models trained in other jurisdictions.
116.
In addition, we want to encourage AI developers operating in the UK to comply with UK law on AI model training, even if their models are trained in other countries. This will help to ensure that developers which train their models in the UK are not at a disadvantage, and right holders can more easily enforce their rights. To encourage this, we want to ensure that the UK’s copyright provisions are internationally interoperable and do not lead to unreasonable burdens for AI providers, which often operate across multiple jurisdictions.

Treatment of models trained in other jurisdictions.
117.
To develop work towards international interoperability, we intend to engage with international partners, including the EU and US, and across international for a including the G7 and G20, to work together and align approaches, where appropriate."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,83,gov,"Treatment of models trained in other jurisdictions.
118.
We will also consider whether other measures could help to establish a level playing field between providers of models which are trained within the UK, and those trained outside the UK but made available for use in the UK market.

Treatment of models trained in other jurisdictions.
Question 24. What steps can the government take to encourage AI developers to train their models in the UK and in accordance with UK law to ensure that the rights of right holders are respected?

Treatment of models trained in other jurisdictions.
Question 25. To what extent does the copyright status of AI models trained outside the UK require clarification to ensure fairness for AI developers and right holders?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,84,gov,"Treatment of models trained in other jurisdictions.
119. The “temporary copies” exception. This exception permits temporary copies to be made during technological processes – for example, copies held in browser caches or displayed on computer screens. It has been argued by some that this exception applies to the training of generative AI models, but it is not clear if this would be the case. When this exception was introduced by the EU in 2001, generative AI technology was not as developed is it now is. In view of this current uncertainty, there may be a case for clarifying the scope of this exception.

Treatment of models trained in other jurisdictions.
Question 26. Does the temporary copies exception require clarification in relation to AI training?

Treatment of models trained in other jurisdictions.
Question 27. If so, how could this be done in a way that does not undermine the intended purpose of this exception?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,85,gov,"C.6  Encouraging research and innovation
120.
To meet its goal of supporting innovation and research, the government wants to ensure that any regulatory burdens that apply to AI developers in the UK, and innovators more widely, are proportionate to the issues they aim to address.

C.6  Encouraging research and innovation
121.
The current public debate on copyright and AI has concentrated on large, commercial, generative AI models. These models are the most widely used and their outputs are likely to have the greatest effect on the creative industries."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,86,gov,"C.6  Encouraging research and innovation
122.
But AI and data mining have many other applications, whose outputs are unlikely to affect the creative industries to the same degree. These include research applications – for example, the use of AI to identify candidates for drugs or treatment pathways. They also include non-generative commercial applications such as image and music recognition – technologies which may be employed by right holders to create commercial products or to prevent online piracy."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,87,gov,"C.6  Encouraging research and innovation
123.
UK copyright law already provides a specific exception for data mining for non-commercial research in section 29A Copyright, Designs and Patents Act ( CDPA ). This is in recognition of the particular benefits in the area of research. The EU also has a specific exception which permits data mining for research in Article 3 Digital Single Market Directive. These data mining research exceptions are broadly similar in aim. However, the UK’s exception applies to both research institutions and researchers themselves. This means that individual researchers can benefit from the UK exception, whereas the EU ’s exception applies to specific research organisations and cultural heritage institutions. The EU exception also permits commercial research, and extends to databases as well as copyright works, whereas the UK’s does not. We welcome views on whether the UK’s approach remains fit for purpose."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,88,gov,"C.6  Encouraging research and innovation
124.
More broadly, regulatory requirements may be adapted to consider the size of firms, or to the purpose and effect of the technology. This is the approach taken in the EU ’s AI Act, for example. We welcome views on whether a similar approach should be followed in copyright.

C.6  Encouraging research and innovation
Question 28. Does the existing data mining exception for non-commercial research remain fit for purpose?

C.6  Encouraging research and innovation
Question 29. Should copyright rules relating to AI consider factors such as the purpose of an AI model, or the size of an AI firm?"
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,89,gov,"D. AI outputs
125.
The final part of this document addresses the outputs generated by AI. Generative AI is now capable of outputting material that closely resembles human-created content. This has raised several concerns from the creative industries, including copyright infringement in outputs and the need for appropriate labelling. They also raise the extent to which copyright and other IP rights should apply to the outputs generated by AI.

D.1 Computer-generated works: protection for the outputs of generative AI
126.
It is possible for the outputs of AI models to be protected by copyright. Three different types of protection may apply, depending on the type of output and how it was created."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,90,gov,"D.1 Computer-generated works: protection for the outputs of generative AI
127.
First, output may qualify as a literary, dramatic, musical, or artistic work (an “authorial work”), under section 1(1)(a) of the Copyright, Designs and Patents Act 1988 ( CDPA ). To be so protected it must be original, in the sense that it is the intellectual creation of its author, reflecting their personality and creative choices.

D.1 Computer-generated works: protection for the outputs of generative AI
128.
In general, any work made using AI as a tool, but where the creative essence of the work comes from a human creator will fall in this category. An example could be where someone uses Adobe’s Generative Fill tool to make edits to their own photograph. This would qualify for copyright under section 1(1)(a), based on originality in the photograph."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,91,gov,"D.1 Computer-generated works: protection for the outputs of generative AI
129.
We will refer to such works as “ AI -assisted works” – works with a human creator, making use of an AI tool. They are protected in similar terms in the EU and the US as they are in the UK.

D.1 Computer-generated works: protection for the outputs of generative AI
130.
Secondly, output may qualify as a sound recording, film, broadcast, or published edition. Such “entrepreneurial works” do not need to be original to benefit from protection. As such, a recording of AI -generated music will benefit from protection regardless of the degree of human input into that music. The owner of rights in such a work is the person who made arrangements for it to be produced."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,92,gov,"D.1 Computer-generated works: protection for the outputs of generative AI
131.
Thirdly, section 9(3) of the CDPA provides specific protection for “computer-generated works” ( CGWs ). This protection, which lasts for 50 years, applies to a literary, dramatic, musical, or artistic work which is “generated by computer in circumstances such that there is no human author” of the work. The author of such a work is the person “by whom the arrangements necessary for the creation of the work are undertaken”. In the case of a general-purpose AI which generates output in response to a user prompt, the “author” will usually be person who inputted the prompt."
https://www.gov.uk/government/consultations/copyright-and-artificial-intelligence/copyright-and-artificial-intelligence,Copyright and Artificial Intelligence - GOV.UK,93,gov,"D.1 Computer-generated works: protection for the outputs of generative AI
132.
In 2021 the government consulted on the extent to which the CGWs provision is used and whether it should be kept, removed, or amended in scope and duration. Although some respondents indicated that they do use the provision, none provided specific evidence of this. Given the minimal evidence received and the likelihood of further technological developments, the government decided to maintain the legislation but to keep it under review.

D.1 Computer-generated works: protection for the outputs of generative AI
133.
At the time of that consultation, generative AI tools were not as developed or as widely available. Recent significant updates in generative AI have brought renewed attention to how – and whether – AI outputs should be protected by copyright. We therefore believe it is appropriate to revisit this question."
