source,title,chunk_id,source_type,content
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",47,research,"3.3. Procedure
After obtaining informed consent, anonymized background information was collected from participants (see Table 1 ). Subsequently, in-depth, one-on-one interviews were conducted with each participant using a semi-structured format guided by a pre-prepared outline of 27 open-ended questions. Each interview lasted approximately 80 to 100 minutes, allowing participants to express their perspectives in detail. To ensure accurate and comprehensive data collection, interviews were recorded using the online meeting platform. All recordings were securely stored in a restricted-access environment and used solely for analysis. Throughout the research process, strict confidentiality was maintained, adhering to ethical standards and safeguarding participants’ privacy."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",48,research,"3.3. Procedure
Description for Figure 1:
This Figureure summarizes the three themes aligned with the research questions: Existing practices, Attitudes towards AI integration, and Future expectations for AI, including nine sub-themes and all key findings."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",49,research,"3.3. Procedure
Theme 1: Existing Practices
Sub-theme 1: Workflow: Screenwriters’ creative process is divided into several steps, including:
1. Goal and Idea
2. Synopsis and Outline
3. Character
4. Story Structure and Plot
5. Dialogue
6. Screenplay Text
Sub-theme 2: Challenges faced by screenwriters during creation include:
- Lack of Inspiration
- Insufficient coherence
- Inadequate content depth
- Lack of emotional resonance
Sub-theme 3: Task Allocated to AI: Screenwriters’ satisfaction with AI taking on certain tasks:
- Satisfied with AI for Goal and Idea and Character stages.
- Not satisfied with AI for Story Structure and Plot, Dialogue, and Screenplay Text stages.
Theme 2: Attitudes Towards AI
This section explores both positive and negative attitudes of screenwriters toward AI, divided as follows:
Sub-theme 4: Attitudes Toward Current AI Integration
1. Positive:
- Rapid generation to reduce trial-and-error costs"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",50,research,"1. Positive:
- Rapid generation to reduce trial-and-error costs
- Efficient retrieval and summarization to expand knowledge boundaries
- Visual generation to inspire overlooked ideas
2. Negative
- Limited knowledge and skills of screenwriters reducing their willingness to use AI
- Inaccuracy and uncontrollability limiting AI models’ usage in complex narrative tasks
- Lack of authentic experiences hindering AI models’ emotion perception
3.Contradictory
-Structured text generation capability: Enhanced efficiency for structural tasks, and Unsuitable for complex narrative tasks
- Pastiche text and image generation capability: Rejection in realistic genres, and Adoption in speculative and non-realistic genres
Sub-theme 5: Attitudes Toward the Impact of AI Integration:
1. Positive:
- AI’s potential to enhance all stages that require divergent thinking
- AI’s potential to improve communication among stakeholders
2.Negative:
- Authorship and copyright
3. Contradictory"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",51,research,"2.Negative:
- Authorship and copyright
3. Contradictory
- Al as competitor: Enhancing storytelling quality, and Facing job displacement risks
Theme 3: Future Expectations for AI
This section lists screenwriters’ expectations for AI development in the future, divided into the following categories:
Sub-theme 6: Actor
1. Simulating characters based on multiple requirements:
- Modeling internal emotions
- Simulating external behaviors
- Representing character environments
- Supporting multimodal output formats
2. Engaging with screenwriters with different methods. Possible roles that screenwriters might take when interacting with AI:
- Internal character
- External character
- Observer
Sub-theme 7: Audience
- Evaluating as mass audience
- Providing feedback as a specific group of audience
Sub-theme 8: Expert
- Providing professional guidance and optimization suggestions
- Promoting new workflows and cultivating multi-skilled filmmakers
Sub-theme 9: Executor"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",52,research,"- Promoting new workflows and cultivating multi-skilled filmmakers
Sub-theme 9: Executor
- Managing continuation: Refining details, and Generating complete screenplays
- Visualizing presentation: Visualizing plot structures and character relationships, and Visualizing emotional rhythms"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",53,research,3.4. Data Analysis
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",54,research,"Our analysis involved reviewing quotes extracted from approximately 1,992 minutes of transcribed audio from 23 participants. We collected 117 pages of interview notes and 558 pages of transcripts. Two authors conducted a qualitative analysis using an inductive approach to open coding, following the six stages of thematic analysis (Braun and Clarke, 2006 ) : 1) Familiarizing ourselves with the data: We reviewed transcripts and recordings to ensure a full understanding of the content. 2) Generating initial codes: We independently coded sections based on the interview outline, including screenwriting workflow, AI tool feedback, and interaction methods. 3) Searching for themes: We compared initial codes and explored emerging themes. To adhere to the reflective thematic analysis method, we did not establish inter-rater reliability but instead acknowledged the influence of both authors on the analysis"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",55,research,". 4) Reviewing themes: After multiple discussions, we refined the themes, aligning them with the data and identifying relevant examples. 5) Defining and naming themes: Themes were finalized, and their definitions were clarified. 6) Generating the report: The first author reviewed the final coding and discussed it with the other authors to produce the final report. This process led us to identify three themes with nine sub-themes, which will be presented in the following sections with detailed findings and examples as Fig. 1 :"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",56,research,"3.4. Data Analysis
• Section 4 : Existing practices: workflow, challenges, and task allocated to AI ( RQ1 )

3.4. Data Analysis
Section 4 : Existing practices: workflow, challenges, and task allocated to AI ( RQ1 )

3.4. Data Analysis
• Section 5 : Attitudes: positive, negative, and contradictory cases ( RQ2 )

3.4. Data Analysis
Section 5 : Attitudes: positive, negative, and contradictory cases ( RQ2 )

3.4. Data Analysis
• Section 6 : Future expectations: actor, audience, expert, and executor ( RQ3 )

3.4. Data Analysis
Section 6 : Future expectations: actor, audience, expert, and executor ( RQ3 )"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",57,research,"3.4. Data Analysis
Section 6 : Future expectations: actor, audience, expert, and executor ( RQ3 )

4. Findings 1: Existing Practices
Seventy-eight percent of our 23 participants reported having used AI in the screenwriting process, providing feedback on AI’s application. Therefore, Sections 4.1 and 4.2 include perspectives from all 23 participants, while the Section 4.3 reflects specific feedback from the 18 participants (78%) who had used AI in screenwriting. The tools mentioned by participants fall into two categories: traditional screenwriting tools and AI tools. The AI tools they used include AI text generation tools (e.g., ChatGPT, WPS AI, Kimi, AI Dungeon), AI image generation tools (e.g., Midjourney, Runway), and AI sound generation tools (e.g., DeepMusic)."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",58,research,"4.1. Workflow
Description for Figure 2:
This diagram illustrates a common traditional screenwriting workflow, summarized from the practices of 23 participants. The process is represented by six blue blocks, each outlining a different stage in the nonlinear workflow. These stages can occur in any order, without a strict sequence.

4.1. Workflow
Here is a breakdown of each step in the process:

4.1. Workflow
1. Goal & Idea: This stage focuses on capturing creative ideas and concepts through life experiences, observations, reading, and conversations.

4.1. Workflow
2. Synopsis Outline: The initial ideas and inspiration are expanded into a concise story summary or a more detailed outline.

4.1. Workflow
3. Character: The development of characters involves creating backgrounds and personality traits, including their motivations, goals, relationships, and development arcs."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",59,research,"4.1. Workflow
4. Story Structure Plot: This step involves arranging the overall framework and key plot points, including the beginning, development, climax, and resolution, ensuring a coherent narrative arc.

4.1. Workflow
5. Dialogue: Writing dialogues that reflect the characters’ personalities and backgrounds, while also advancing the story.

4.1. Workflow
6. Screenplay Text: A complete screenplay that includes scene descriptions, action directives, and dialogue, forming the full script for a film or TV series."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",60,research,"4.1. Workflow
As mentioned in Section 2.4 regarding the complexity of the screenwriting workflow, we first summarized the participants’ workflows. Through interviews with 23 screenwriters, we identified a common workflow encompassing the following key stages: goal & idea, synopsis & outline, character, story structure & plot, dialogue, and screenplay text as Fig. 2. Despite individual differences, we found consensus on the core stages involved in screenwriting, highlighting shared practices across creative approaches. This commonality supports the workflow we have summarized. Our subsequent analysis will proceed within the context of this workflow."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",61,research,4.2. Challenges
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",62,research,"Before exploring how screenwriters use AI, we first analyzed the challenges they face in their current workflow, which can be categorized into four main aspects: lack of inspiration, insufficient coherence, inadequate content depth, and lack of emotional resonance. Among the participants, 15 out of 23 reported frequently experiencing a lack of inspiration, primarily due to a limited understanding of the real world and personal experience, which hinders the generation of innovative ideas in character development and plot creation. Additionally, 22 out of 23 participants mentioned issues with coherence in their screenplays. The importance of aligning dialogue with context and character settings was emphasized by 13 participants, and 10 participants highlighted the need for logical coherence in plot structure. Furthermore, seven out of 23 participants felt their screenplays often lacked depth, particularly in story themes and emotional dialogue"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",63,research,". Another eight participants expressed difficulties in creating content that resonates with the audience, especially in dialogue and plot. In subsequent Sections 4.3, we found that screenwriters have already begun exploring the use of AI to address some of these challenges."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",64,research,4.3. Task Allocated to AI
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",65,research,"To understand screenwriters’ use of AI across different workflow stages, we analyzed the usage and satisfaction across the six workflow stages mentioned above, based on responses from the 18 participants who had previously used AI in screenwriting, as shown in Table 2. In addition, to further understand the tasks currently allocated to AI by screenwriters at different workflow stages, we categorized specific tasks by distinguishing between human-provided information and AI-generated content. Human-provided information refers to the input screenwriters contribute when interacting with AI, while AI-generated content refers to the output produced by AI based on the screenwriter’s input, as outlined in Table 3. Note that the five participants who had not used AI in screenwriting (N) were not included in this section as they did not provide relevant data"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",66,research,". We found that their reasons for not having tried AI in screenwriting were primarily due to perceiving AI as having a steep learning curve (N3, and N4) or assuming that AI-generated results would be unsatisfactory (N1, N2, N4, and N5)."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",67,research,"4.3. Task Allocated to AI
This table represents task allocation with AI in the screenwriting workflow among 18 screenwriters who have previously used AI in screenwriting. It provides information about whether participants used AI at different stages of the workflow and their satisfaction with the AI-generated output.
Key information:
Rows represent workflow stages:
1. Goal & Idea
2. Synopsis & Outline
3. Character
4. Story Structure & Plot
5. Dialogue
6. Screenplay Text
Columns represent participants (P1 to P18), with a ”Total” column summarizing usage counts for each stage.
Color codes and notations:
Green cells marked as ”S” indicate participants who used AI at a specific stage and were satisfied with its output.
Red cells marked as ”D” indicate participants who used AI at a specific stage but were dissatisfied with its output.
Blank cells indicate that participants have not yet used AI tools at that stage.
Summary of usage:"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",68,research,"Blank cells indicate that participants have not yet used AI tools at that stage.
Summary of usage:
1. Goal & Idea: AI was used by 8 participants, all satisfied.
2. Synopsis & Outline: AI was used by 3 participants, with mixed satisfaction levels.
3. Character: AI was used by 5 participants, with mixed satisfaction levels.
4. Story Structure & Plot: AI was used by 12 participants, with mixed satisfaction levels.
5. Dialogue: AI was used by 6 participants, all dissatisfied.
6. Screenplay Text: AI was used by 9 participants, with mixed satisfaction levels.
The table highlights the stages where AI tools are used most often (e.g., Story Structure & Plot) and participant satisfaction."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",69,research,"4.3.1. Goal & Idea Stage
In this stage, screenwriters often encounter challenges related to a lack of inspiration (Section 4.2 ). Consequently, they sought AI assistance. According to our interview results, P1, P3, P4, P7, P11, P14, P16, and P17 stated that they used AI at this stage and felt that AI could meet their needs. The human-provided information at this stage is primarily to determine the subject matter, genre, and elements to be included in the screenplay. Screenwriters use AI to obtain inspiration, assist with information retrieval, determine the theme direction, establish world-building, generate concept images, create story outlines, and develop character biographies. The needs of screenwriters at this stage are often vague, but they hope that AI can help them explore different concepts and inspire their next steps."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",70,research,4.3.2. Synopsis & Outline Stage
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",71,research,"Only P17 mentioned successfully using AI at this stage, stating that the human-provided information during use was script elements and character design allowing AI to generate synopsis & outlines. P17 stated, “ I sometimes feed the client’s requirements into the AI to see what feedback it gives. It can help me set the tone by triggering certain keywords, which I then rearrange to get closer to what I want. ” However, P4 and P5 expressed dissatisfaction with AI’s effectiveness at this stage. P4 noted, “ At the beginning, I tried using keywords to generate an outline, and I also tried using an outline to generate a script, but both attempts failed. It felt like AI couldn’t understand the relationship between the characters. The content produced was strange and disconnected. ” These responses indicate that AI, due to its lack of understanding of human emotions and complex human relationships, does not have sufficient capability to generate synopses and outlines"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",72,research,. This aligns with the limitations in AI’s current abilities (Section 5.1.2 ).
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",73,research,4.3.3. Character Stage
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",74,research,"P4, P9, and P15 mentioned that their tasks using AI primarily involved providing character-related needs, such as naming characters and developing settings and script elements, with AI generating names and biographies based on their input. As P4 noted: “ For example, when I suddenly needed a name, I used AI to generate a few names for me, and I thought they were quite interesting and playful. ” P15 stated: “ I had a spaceship captain character. I knew roughly his age and that he was a villain. The AI quickly gave me a detailed profile, including his height, weight, tragic childhood, and his current evil goals. I could then make modifications based on this. It was much faster than trying to come up with everything from scratch, especially since gathering material for this kind of character is so complex. ” Participants indicated that, with current inputs, AI meets basic expectations for character-related tasks like generating names and biographies"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",75,research,". However, when it comes to understanding relationships between characters, AI falls short ( P16 and P17 )."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",76,research,"4.3.4. Story Structure & Plot Stage
In this stage, screenwriters often meet challenges in maintaining the coherence of story pieces and having an in-depth structure (Section 4.2 ). As a result, they would like to seek AI’s assistance. Compared to other stages, more screenwriters preferred to work with AI in this stage.
According to our interview results, 12 participants reported using AI, but only two of them stated that AI could produce satisfactory results ( P8 and P15 ).
This stage had the most AI users and involved various human-provided informations, including providing genre, basic plots, storyboards, character settings, story outlines, scene settings, and reference images."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",77,research,"AI tasks included expanding plot details, summarizing, organizing, continuing the plot, generating multiple plot possibilities, and generating multiple scene possibilities. Despite the specific and varied needs of screenwriters at this stage, P1, P2, P4, P6, P9, P11, P12, P13, P16, and P17 expressed dissatisfaction with AI’s performance. P13 noted that while AI-generated structures were technically sound, the content was rigid. P16 felt that while AI-generated images helped expand plot details, AI-generated text was often dull and logically incoherent. P2, P6, and P17 criticized AI’s limited understanding of film and television resources, with P17 stating: “ The content generated by the AI is unusable for me. ” This is a process that participants frequently feel inefficient and time-consuming"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",78,research,". ” This is a process that participants frequently feel inefficient and time-consuming. These collective insights underscore the challenges screenwriters face when integrating AI into the story structure creation process, pointing to the need for significant improvements in AI’s ability to understand and generate coherent, in-depth creative structure (detailed in Section 5.1.2 )."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",79,research,4.3.5. Dialogue Stage
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",80,research,"At this stage, screenwriters often face challenges related to insufficient content depth and emotional resonance (Section 4.2 ), prompting them to explore the potential of AI assistance. However, P1, P4, P8, P9, P11, and P15 attempted to use AI for dialogue generation, but none were fully satisfied with its assistance. Their inputs include genre, character design, basic dialogue, and detailed dialogue scenarios. The primary concern among participants was that AI struggled with handling more complex scenarios, particularly in maintaining the nuanced interactions required for effective dialogue writing. For example, P8 attempted to use ChatGPT to write a dialogue between two animals for a children’s story but found that AI couldn’t handle highly complex scenarios. P11 mentioned, “ AI generated a short story with a Wong Kar-Wai style, including dialogue and a literary feel, but it was only useful for brief inspiration. It wasn’t suitable for actual screenwriting work"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",81,research,". It wasn’t suitable for actual screenwriting work. ” These insights reveal a common sentiment among participants that, while AI can provide initial creative sparks, its current capabilities are inadequate for developing fully-realized dialogue in screenwriting, primarily due to its limited understanding of human emotions and complex interpersonal relationships. This observation aligns with the disadvantages of AI’s current abilities as highlighted by participants (Section 5.1.2 )."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",82,research,4.3.6. Screenplay Text Stage
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",83,research,"In this stage, screenwriters are often concerned about the inadequate content depth of the screenplay text (Section 4.2 ), leading 9 participants to experiment with using AI to assist in the entire screenplay creation process. However, only P16 felt that AI could optimize screenplay content, with P16 noting that AI was effective in transforming plain sentences into narration in a specific style. The remaining participants ( P4, P7, P10, P12, P13, P14, P15, and P18 ) were generally dissatisfied with AI’s performance. P10 described AI-generated scripts as “completely useless and misleading.” P12 pointed out that AI only completed “ 10% to 20% of the work, with the rest needing to be done manually. ” P18 also criticized AI’s output as “ too crude and not specific enough. ” Based on the perspectives of our participants, the majority expressed that due to AI’s current limitations in contextual understanding and logical coherence (Section 5.1"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",84,research,".1.2 ), it is generally unable to generate satisfactory screenplay text in most situations."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",85,research,"4.3.7. Summary
In our study, screenwriters primarily used AI tools in four key stages: story structure & plot development, screenplay text, goal & idea generation, and dialogue, particularly for repetitive tasks like plot revisions (refer to Table 2 and Table 3 ). However, they reported less AI use in the synopsis & outline stages, preferring to rely on personal efforts. Regarding satisfaction, participants acknowledged AI’s ability to inspire ideas and meet basic needs in the goal & idea generation and character development stages. However, fewer participants were satisfied with AI’s performance in the story structure & plot development, screenplay text, and dialogue stages, due to its limitations (see Section 5.1.2 ). Future research should consider enhancing AI capabilities in these areas."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",86,research,"4.3.7. Summary
Description for Table 3:
This Table provides a detailed breakdown of tasks allocated to AI in the screenwriting workflow, dividing responsibilities between human-provided information and AI-generated content across different workflow stages. The workflow stages are as follows:
1. Goal & Idea
Human-provided Information: Includes Genre (e.g., P3, P16) and Elements (e.g., P1, P3, P4, P7, P11, P14, P17).
AI-generated Content: Provides Inspiration (P7, P14, P16), Assisted retrieval of information (P1, P4), Topic direction (P3), World-building (P17), Concept images (P11), Synopsis (P17), and Character biography (P17).
2. Synopsis & Outline
Human-provided Information: Includes Elements (P17), Character design (P4), and Brief outline (P5).
AI-generated Content: Generates Synopsis (P17) and Full outline (P4, P5).
3. Character
Human-provided Information: Involves Naming requirements (P4), Character design (P15), and Elements (P9, P16, P17)."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",87,research,"AI-generated Content: Creates Character names (P4), Character biographies (P9, P15, P17), and Character relationship (P16, P17).
4. Story Structure & Plot
Human-provided Information: Includes Genre (P1), Basic plot (P2, P6, P8, P9, P15), Character design (P4, P6, P16, P17), Synopsis (P1, P12, P13, P16, P17), Scene design (P16), Scene reference image (P16), and Element (P16).
AI-generated Content: Expands plot details (P1, P4, P9, P11, P12, P13), Plot continuation (P9, P16), Multiple plot possibilities (P1, P2, P6, P8, P9, P15, P17), and Multiple scene possibilities (P16).
5. Dialogue
Human-provided Information: Covers Genre (P11), Character design (P4, P8, P9), Dialogue scenarios (P1, P4), Synopsis (P1), and No details were mentioned by P15.
AI-generated Content: Includes Basic dialogue (P4, P8, P9), Stylized dialogue (P11), Continuation writing dialogue (P1, P9), and Generating complete dialogue (P1, P15).
6. Screenplay Text"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",88,research,"6. Screenplay Text
Human-provided Information: Includes Genre (P7, P10, P16, P18), Element ((P10, P16, P18), Screenplay text (P12, P16), Synopsis (P4, P13, P14), Character design (P18), and No details were mentioned by P15.
AI-generated Content: Translation (P16), Narration (P16), Screenplay text (P4, P7, P10, P13, P14, P15, P18), and Format (P12)."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",89,research,"This table highlights how human input guides AI outputs at each stage and shows specific participants associated with the contributions and outputs. Workflow Stage Human-provided Information AI-generated Content Goal & Idea 1. Genre (P3, P16) 2. Element (P1, P3, P4, P7, P11, P14, P17) 1. Inspiration (P7, P14, P16) 2. Assisted retrieval of information (P1, P4) 3. Topic direction (P3) 4. World building (P17) 5. Concept image (P11) 6. Synopsis (P17) 7. Character biography (P17) Synopsis & Outline 1. Element (P17) 2. Character design(P4) 3. Brief outline (P5) 1.Synopsis (P17) 2.Full outline(P4, P5) Character 1. Naming requirements (P4) 2. Character design (P15) 3. Element (P9, P16, P17) 1. Character name (P4) 2. Character biography (P9, P15, P17) 3. Character relationship (P16, P17) Story Structure & Plot 1. Genre (P11) 2. Basic plot (P2, P6, P8, P9, P15) 3. Character design (P4, P6, P16, P17) 4. Synopsis (P1, P12, P13, P16, P17) 5. Scene design (P16) 6. Scene reference image (P16) 7"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",90,research,". Synopsis (P1, P12, P13, P16, P17) 5. Scene design (P16) 6. Scene reference image (P16) 7. Element (P16) 1. Expand plot details (P1, P4, P9, P11, P12, P13) 2. Plot continuation (P9, P16) 3. Multiple plot possibilities (P1, P2, P6, P8, P9, P15, P17) 4. Multiple scene possibilities (P16) Dialogue 1. Genre (P11) 2. Character design (P4, P8, P9) 3. Dialogue scenarios (P1, P4) 4. Synopsis (P1) (No details were mentioned by P15) 1. Basic dialogue (P4, P8, P9) 2. Stylized dialogue (P11) 3. Continue writing dialogue (P1, P9) 4. Generate complete dialogue (P1, P15) Screenplay Text 1. Genre (P7, P10, P16, P18) 2. Element (P10, P16, P18) 3. Screenplay text (P12, P16) 4. Synopsis (P4, P13, P14) 5. Character design (P18) (No details were mentioned by P15) 1. Translation (P16) 2. Narration (P16) 3. Screenplay text (P4, P7, P10, P13, P14, P15, P18) 4. Format (P12)"
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",91,research,"5. Findings 2: Attitudes Toward AI Integration
Understanding participants’ attitudes toward AI integration in screenwriting reveals its advantages and limitations across two dimensions: current AI integration, reflecting the perspectives of participants with prior AI experience, and broader impact, incorporating insights from all participants to provide a comprehensive view of AI’s potential.

5.1. Attitudes Toward Current AI Integration
Participants with prior experience using AI in screenwriting, totaling 18, shared their perspectives on current AI capabilities. These perspectives were categorized into three aspects: positive, negative, and contradictory.
Additionally, the workflow stages discussed in this section align with those in Section 4.3 and Tables 2 and 3

5.1.1. Positive
Many participants with prior experience using AI shared positive perspectives, which influenced their integration of AI into screenwriting workflows."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",92,research,"5.1.1. Positive
Rapid Generation to Reduce Trial-and-Error Costs. The value of AI’s ability to rapidly generate diverse ideas and narrative directions, particularly during the goal & idea stage, was emphasized by 11 participants. P16 noted that AI’s brainstorming capabilities effectively addressed creative blocks, enabling screenwriters to explore new possibilities and refine initial concepts more efficiently. Similarly, participants (P8, and P15) highlighted AI’s utility in suggesting unconventional and alternative plotlines during the story structure & plot stage, assisting in experimentation with innovative story forms and fresh perspectives."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",93,research,"5.1.1. Positive
Efficient Retrieval and Summarization to Expand Knowledge Boundaries. AI’s capability to retrieve and summarize diverse, unstructured information, especially during the goal & idea generation and character development stages, was highlighted by 11 participants. P17 noted that AI tools efficiently reviewed extensive materials and extracted key insights from real-world research, providing valuable background information and allowing screenwriters to focus on refining creative details. P13 emphasized AI’s potential for personalized knowledge expansion, stating, “ AI-generated visuals provide access to spaces difficult to explore in real life, like Mars or the universe… It expands our thinking and helps us beyond our knowledge.” P13 also noted that AI delivers more accurate and relevant content than traditional search engines when tailored to the screenplay’s context, enhancing its utility."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",94,research,"5.1.1. Positive
Visual Generation to Inspire Overlooked Ideas. P11, P14, and P16 also identified AI’s ability to create visual imagery as a source of unexpected inspiration during the goal & idea stage. P11 explained, “ AI generates concept art from just a few prompts, often revealing overlooked elements that inspire through color and composition,” and emphasized the importance of focusing on elements beyond the initial prompt, which expands imaginative possibilities. P14 added, “ AI-generated visuals, such as character expressions or clothing, offer perspectives I would never consider,” highlighting how visualizations allow screenwriters to preview potential visual effects and uncover overlooked creative opportunities.

5.1.2. Negative
All participants with prior AI experience expressed concerns about its capabilities, which impacted their use of AI in screenwriting workflows."
https://arxiv.org/html/2502.16153v1,"Understanding Screenwriters’ Practices, Attitudes, and Future Expectations in Human-AI Co-Creation",95,research,"5.1.2. Negative
Limited Knowledge and Skills of Screenwriters Reducing Their Willingness to Use AI. P1, P4, P8, P17, and P18 identified high barriers to effectively using AI due to their limited training, aligning with challenges noted by N3 and N4 in Section 4.3. P17 observed, “ We lack a systematic method to train AI. It may have the capability we need, but we fail to articulate our requirements clearly. It is less about training AI and more about training ourselves.” These challenges reflect participants’ limited knowledge and skills in leveraging AI technologies effectively."
